customer_id,age,gender,region,avg_order_value,orders_per_month,recency_days,tenure_months,pref_electronics,pref_clothing,pref_home,pref_sports,email_open_rate,app_sessions_per_week,ltv,churn
1767,70,Male,South,56.69,1,137,48,0.257,0.235,0.361,0.548,0.085,3,1113.93,1
1768,61,Male,South,84.82,1,44,11,0.193,0.056,0.381,0.285,0.163,0,1246.7,0
1769,52,Female,Central,28.42,2,113,8,0.281,0.439,0.225,0.33,0.193,1,915.58,0
1770,69,Female,West,150.79,2,3,12,0.09,0.154,0.386,0.068,0.36,2,3366.97,0
1771,75,Male,East,56.95,2,15,99,0.316,0.243,0.472,0.189,0.209,1,13163.67,0
1772,39,Female,East,103.65,1,18,45,0.273,0.6,0.613,0.063,0.118,3,3230.3,1
1773,61,Female,North,123.39,1,29,34,0.151,0.548,0.598,0.046,0.278,2,2825.26,0
1774,41,Female,East,38.82,1,97,77,0.099,0.182,0.788,0.213,0.058,2,3052.65,0
1775,34,Male,East,192.8,2,29,91,0.178,0.319,0.595,0.133,0.176,2,38694.81,0
1776,27,Female,East,96.62,3,13,72,0.13,0.032,0.103,0.095,0.558,1,21181.33,0
1777,47,Female,South,64.79,2,4,47,0.354,0.057,0.646,0.107,0.067,2,7419.15,1
1778,73,Female,North,36.1,1,4,21,0.053,0.32,0.434,0.289,0.124,1,1283.96,0
1779,76,Female,North,248.2,0,85,41,0.077,0.336,0.364,0.397,0.126,2,1685.38,0
1780,63,Female,Central,132.54,4,35,75,0.451,0.391,0.138,0.077,0.303,1,45869.17,0
1781,40,Female,South,38.66,0,77,22,0.185,0.437,0.119,0.257,0.365,2,50.0,0
1782,49,Male,East,52.96,2,68,21,0.404,0.072,0.425,0.297,0.185,2,2705.31,0
1783,34,Female,North,152.72,2,8,28,0.097,0.396,0.72,0.348,0.079,0,9612.42,1
1784,67,Female,North,115.17,2,9,67,0.516,0.244,0.534,0.051,0.242,1,16182.45,0
1785,68,Female,West,136.12,2,84,71,0.314,0.289,0.482,0.108,0.519,0,21689.96,0
1786,34,Male,East,66.56,2,76,14,0.322,0.498,0.165,0.338,0.396,1,2348.05,0
1787,31,Male,East,120.84,0,28,79,0.25,0.285,0.516,0.247,0.306,0,50.0,1
1788,26,Female,North,59.09,0,4,73,0.125,0.34,0.546,0.38,0.075,3,1983.67,0
1789,57,Female,West,38.99,1,0,52,0.22,0.55,0.411,0.416,0.461,2,2290.89,1
1790,19,Female,North,100.12,1,20,43,0.393,0.142,0.144,0.029,0.134,0,4064.86,0
1791,62,Female,North,318.42,1,0,71,0.17,0.443,0.058,0.277,0.254,1,26043.01,1
1792,42,Female,East,49.75,1,15,76,0.06,0.563,0.473,0.086,0.615,1,3828.01,0
1793,56,Female,South,69.44,1,32,19,0.251,0.11,0.596,0.063,0.028,0,1499.94,0
1794,26,Female,North,109.67,1,7,27,0.177,0.311,0.242,0.326,0.028,2,3189.53,1
1795,71,Female,East,82.38,0,6,18,0.355,0.306,0.474,0.624,0.467,1,1294.26,1
1796,39,Female,West,168.34,1,136,13,0.331,0.375,0.705,0.25,0.065,0,1953.53,1
1797,60,Male,West,134.75,2,52,107,0.113,0.442,0.4,0.474,0.214,3,30314.0,0
1798,63,Male,South,24.81,3,163,1,0.377,0.253,0.394,0.112,0.459,2,50.0,1
1799,21,Female,North,536.09,2,25,102,0.366,0.29,0.213,0.363,0.333,1,124352.02,0
1800,43,Male,South,131.68,2,67,85,0.43,0.299,0.23,0.183,0.51,0,26033.97,0
1801,75,Male,Central,179.55,4,13,34,0.402,0.073,0.141,0.231,0.254,1,27288.13,0
1802,46,Male,East,104.26,0,57,13,0.39,0.589,0.289,0.439,0.151,0,50.0,1
1803,62,Male,West,175.19,1,8,109,0.49,0.363,0.173,0.212,0.241,0,21871.92,0
1804,51,Male,North,29.54,1,0,115,0.544,0.134,0.751,0.683,0.347,1,5511.15,1
1805,40,Male,East,54.18,4,160,105,0.308,0.04,0.541,0.281,0.493,1,23885.92,0
1806,54,Female,North,187.27,0,48,51,0.346,0.515,0.128,0.189,0.325,0,50.0,0
1807,28,Female,East,38.02,1,156,87,0.181,0.452,0.494,0.357,0.271,0,3602.79,1
1808,23,Male,Central,26.52,1,24,1,0.096,0.402,0.348,0.513,0.135,0,1853.52,0
1809,35,Male,Central,144.14,2,23,87,0.357,0.313,0.353,0.146,0.412,4,29209.26,0
1810,38,Female,East,164.38,1,30,28,0.349,0.236,0.385,0.284,0.183,1,5676.55,0
1811,59,Male,East,34.2,2,73,32,0.321,0.134,0.363,0.273,0.165,1,3331.47,1
1812,53,Female,Central,174.12,1,50,72,0.487,0.286,0.261,0.146,0.202,1,14100.69,0
1813,58,Female,West,112.86,1,155,55,0.058,0.106,0.468,0.003,0.086,0,5566.68,1
1814,55,Female,North,78.73,1,1,26,0.391,0.229,0.126,0.236,0.203,1,2317.68,0
1815,51,Male,East,161.87,0,73,14,0.115,0.629,0.122,0.54,0.294,0,933.57,1
1816,34,Female,North,63.47,0,24,88,0.373,0.171,0.218,0.099,0.095,1,50.0,0
1817,54,Male,East,37.25,1,11,112,0.059,0.213,0.491,0.103,0.375,3,3538.66,0
1818,42,Female,East,46.82,2,42,93,0.331,0.332,0.121,0.09,0.18,0,9646.08,0
1819,55,Female,East,76.28,1,42,68,0.705,0.166,0.29,0.115,0.317,0,7361.05,1
1820,75,Male,South,80.63,0,8,63,0.212,0.431,0.528,0.265,0.24,1,391.06,0
1821,29,Male,North,151.02,2,13,82,0.179,0.241,0.254,0.098,0.385,0,26825.74,0
1822,40,Male,East,145.37,1,31,14,0.446,0.68,0.19,0.416,0.395,2,1354.27,0
1823,70,Female,West,89.66,2,31,27,0.376,0.797,0.551,0.231,0.038,2,5157.16,0
1824,59,Male,West,141.42,1,22,41,0.175,0.365,0.151,0.054,0.164,3,5204.09,0
1825,39,Female,South,37.03,2,9,111,0.304,0.357,0.044,0.744,0.534,2,7895.01,0
1826,38,Male,Central,24.11,0,0,3,0.301,0.514,0.617,0.328,0.18,2,50.0,1
1827,44,Female,Central,185.49,3,210,94,0.39,0.621,0.245,0.677,0.147,3,62457.37,1
1828,74,Female,North,26.28,0,172,59,0.459,0.14,0.545,0.036,0.277,1,348.01,1
1829,48,Female,North,42.66,3,39,100,0.36,0.281,0.064,0.102,0.339,0,14499.54,0
1830,23,Female,West,115.08,2,318,23,0.35,0.428,0.544,0.463,0.436,2,5106.92,0
1831,44,Male,West,62.14,0,67,18,0.213,0.144,0.091,0.274,0.234,2,50.0,1
1832,57,Male,Central,187.2,0,4,110,0.601,0.394,0.218,0.046,0.253,4,273.66,0
1833,51,Female,Central,48.3,1,7,111,0.283,0.375,0.268,0.042,0.141,4,5175.97,1
1834,29,Male,East,20.96,1,148,104,0.351,0.457,0.133,0.199,0.206,2,2224.02,0
1835,62,Male,East,48.61,1,59,74,0.465,0.403,0.321,0.641,0.202,1,4177.27,1
1836,74,Male,North,89.03,1,111,76,0.234,0.33,0.401,0.169,0.165,4,8951.31,1
1837,70,Male,North,57.72,1,137,117,0.353,0.269,0.416,0.318,0.027,2,8604.96,1
1838,24,Male,East,81.24,4,35,41,0.34,0.095,0.609,0.066,0.435,3,16686.15,0
1839,27,Female,East,187.38,5,2,8,0.627,0.072,0.35,0.28,0.271,2,8369.68,1
1840,62,Male,East,214.88,0,12,32,0.137,0.169,0.038,0.081,0.417,2,555.98,1
1841,34,Female,West,44.74,0,4,81,0.078,0.49,0.418,0.116,0.336,3,288.13,0
1842,43,Male,South,69.61,0,12,41,0.279,0.044,0.407,0.023,0.411,3,1084.27,0
1843,38,Female,East,83.73,4,31,45,0.293,0.052,0.636,0.146,0.413,1,18144.96,0
1844,45,Male,North,258.25,1,7,78,0.034,0.265,0.437,0.338,0.384,3,19818.57,0
1845,79,Female,South,546.7,4,10,101,0.326,0.603,0.368,0.321,0.29,2,255231.86,0
1846,75,Female,West,41.47,1,35,9,0.039,0.11,0.795,0.163,0.57,1,50.0,0
1847,63,Male,West,123.86,1,24,90,0.242,0.037,0.568,0.089,0.549,3,12769.3,0
1848,19,Female,Central,57.99,2,37,48,0.386,0.362,0.17,0.035,0.085,2,5560.34,0
1849,77,Other,South,20.65,2,33,115,0.114,0.133,0.899,0.27,0.37,1,4190.66,0
1850,71,Female,East,20.74,1,62,24,0.359,0.172,0.103,0.205,0.519,2,1071.71,0
1851,60,Female,South,69.38,0,166,87,0.225,0.202,0.273,0.097,0.331,2,50.0,1
1852,18,Male,South,73.61,1,6,95,0.296,0.592,0.441,0.004,0.097,1,6767.0,1
1853,68,Female,Central,21.83,2,6,103,0.358,0.056,0.457,0.137,0.335,2,4460.89,0
1854,70,Male,West,112.91,2,114,44,0.264,0.611,0.501,0.51,0.17,0,11356.35,0
1855,53,Male,Central,47.85,0,42,58,0.384,0.271,0.701,0.252,0.204,2,50.0,1
1856,68,Other,North,85.66,1,87,66,0.344,0.199,0.232,0.363,0.13,1,6520.47,0
1857,43,Male,Central,48.64,2,14,114,0.425,0.483,0.727,0.03,0.224,1,14152.58,1
1858,46,Female,North,34.63,3,105,18,0.045,0.331,0.527,0.139,0.198,0,2522.4,1
1859,38,Female,Central,61.83,3,154,80,0.512,0.296,0.16,0.383,0.204,2,16929.01,0
1860,28,Female,South,41.15,0,60,29,0.268,0.266,0.293,0.435,0.244,1,50.0,1
1861,57,Other,South,81.22,1,6,75,0.153,0.547,0.227,0.116,0.362,1,7231.99,0
1862,28,Male,East,37.73,2,135,2,0.117,0.55,0.387,0.182,0.1,0,50.0,0
1863,53,Male,Central,76.81,2,94,78,0.163,0.348,0.42,0.403,0.116,2,14053.48,0
1864,66,Male,North,33.7,3,83,68,0.308,0.248,0.209,0.191,0.379,3,7667.28,1
1865,76,Male,South,108.93,1,2,103,0.191,0.452,0.715,0.139,0.228,2,10986.36,0
1866,56,Male,Central,132.17,1,96,98,0.436,0.149,0.672,0.394,0.416,0,14996.26,1
1867,57,Male,South,29.36,2,8,117,0.135,0.426,0.356,0.389,0.233,4,7347.66,1
1868,52,Female,North,70.46,2,15,110,0.341,0.399,0.321,0.112,0.223,0,17920.94,1
1869,71,Female,South,25.88,1,51,39,0.389,0.315,0.892,0.596,0.292,1,50.0,0
1870,51,Male,South,92.94,0,18,73,0.344,0.472,0.279,0.202,0.522,1,50.0,1
1871,72,Female,Central,44.57,0,64,104,0.223,0.335,0.046,0.535,0.202,2,1556.97,0
1872,64,Male,West,80.0,2,56,41,0.179,0.189,0.149,0.523,0.069,1,6250.29,1
1873,41,Male,East,78.3,1,6,71,0.38,0.245,0.369,0.081,0.222,2,5962.74,0
1874,71,Female,Central,226.54,1,64,115,0.202,0.327,0.264,0.117,0.289,1,26546.89,1
1875,39,Female,East,83.72,1,154,81,0.211,0.328,0.049,0.09,0.618,3,7490.4,0
1876,22,Female,North,89.97,1,10,87,0.203,0.436,0.251,0.254,0.285,1,6916.16,1
1877,73,Male,South,61.09,2,54,109,0.447,0.189,0.161,0.02,0.282,1,15262.27,0
1878,50,Female,South,258.2,0,25,75,0.397,0.469,0.528,0.136,0.148,0,192.72,0
1879,75,Female,North,140.11,2,36,22,0.072,0.729,0.245,0.331,0.167,4,6205.08,0
1880,53,Female,Central,46.88,1,20,82,0.378,0.185,0.123,0.119,0.061,0,4962.48,0
1881,64,Female,West,168.74,1,26,49,0.068,0.493,0.167,0.399,0.328,2,8896.22,0
1882,37,Female,South,65.31,2,1,28,0.262,0.158,0.309,0.443,0.274,1,4347.47,0
1883,36,Female,East,161.13,2,239,16,0.398,0.205,0.277,0.161,0.032,1,5640.24,0
1884,52,Female,West,158.48,1,58,106,0.237,0.315,0.031,0.573,0.472,1,18528.01,1
1885,69,Other,Central,36.75,1,41,68,0.035,0.29,0.147,0.024,0.093,0,4702.43,0
1886,60,Female,Central,116.62,0,29,62,0.498,0.1,0.524,0.348,0.08,1,50.0,0
1887,34,Male,East,47.47,1,46,36,0.449,0.553,0.367,0.151,0.063,0,1024.85,0
1888,79,Female,West,48.25,1,28,22,0.277,0.158,0.112,0.059,0.095,3,921.65,0
1889,76,Male,East,48.12,1,26,11,0.298,0.386,0.214,0.042,0.283,2,1515.48,1
1890,62,Male,East,123.44,2,37,85,0.413,0.092,0.571,0.24,0.244,2,22780.12,0
1891,60,Female,North,40.89,1,19,104,0.108,0.145,0.068,0.568,0.513,0,2323.27,1
1892,51,Female,North,20.07,0,11,105,0.143,0.091,0.591,0.388,0.123,1,50.0,0
1893,26,Female,East,120.49,1,48,80,0.211,0.229,0.284,0.096,0.147,2,10506.42,0
1894,43,Male,South,35.02,3,111,42,0.764,0.138,0.111,0.144,0.211,2,4927.67,1
1895,19,Female,North,28.83,3,9,55,0.306,0.38,0.18,0.013,0.138,2,6367.58,1
1896,70,Male,West,41.69,0,1,73,0.384,0.331,0.536,0.358,0.205,2,50.0,1
1897,26,Other,North,58.23,2,17,35,0.374,0.211,0.842,0.101,0.304,0,6055.47,0
1898,26,Other,East,71.69,0,233,57,0.32,0.214,0.194,0.23,0.252,3,50.0,1
1899,57,Female,East,23.65,2,105,34,0.061,0.553,0.644,0.195,0.458,2,1832.97,1
1900,34,Female,Central,302.07,3,54,73,0.08,0.265,0.645,0.356,0.254,2,70187.75,0
1901,18,Female,East,120.72,0,158,77,0.399,0.259,0.385,0.132,0.208,3,55.42,1
1902,42,Female,North,51.23,1,35,70,0.409,0.292,0.276,0.257,0.567,1,4627.7,0
1903,78,Male,East,50.7,1,245,4,0.261,0.279,0.136,0.256,0.12,1,510.97,1
1904,60,Male,West,67.62,1,21,46,0.251,0.162,0.259,0.244,0.249,3,2080.83,0
1905,57,Female,Central,98.73,0,16,92,0.065,0.452,0.171,0.172,0.499,3,50.0,1
1906,59,Female,South,32.66,1,60,11,0.135,0.549,0.399,0.004,0.035,2,476.92,0
1907,42,Male,South,36.75,2,28,98,0.368,0.104,0.263,0.19,0.376,0,10072.45,0
1908,56,Female,Central,176.97,2,59,61,0.227,0.319,0.454,0.7,0.374,0,23060.14,1
1909,52,Male,North,43.68,2,21,35,0.4,0.548,0.482,0.177,0.287,0,4132.36,0
1910,20,Female,East,58.27,2,57,69,0.326,0.867,0.347,0.238,0.082,1,9477.07,1
1911,67,Female,South,184.0,2,19,57,0.281,0.551,0.23,0.411,0.685,1,24378.05,0
1912,54,Female,North,107.05,0,3,103,0.116,0.332,0.452,0.16,0.303,2,87.36,0
1913,61,Female,South,53.45,3,145,11,0.235,0.368,0.52,0.009,0.5,1,1169.46,0
1914,61,Male,South,112.09,2,128,12,0.242,0.549,0.938,0.209,0.101,2,3636.8,1
1915,68,Male,West,21.59,0,212,43,0.268,0.033,0.704,0.191,0.432,1,233.98,0
1916,47,Female,Central,126.44,5,75,19,0.187,0.233,0.476,0.335,0.326,2,14567.31,0
1917,55,Female,South,73.4,2,68,77,0.331,0.086,0.69,0.291,0.502,1,13045.18,1
1918,51,Male,West,154.21,1,49,68,0.562,0.465,0.895,0.521,0.258,1,11436.1,1
1919,29,Female,North,267.45,2,8,78,0.181,0.128,0.711,0.125,0.215,2,45221.0,1
1920,36,Male,East,228.07,2,12,108,0.686,0.545,0.223,0.17,0.285,1,62877.4,0
1921,54,Female,North,211.99,1,20,59,0.392,0.177,0.328,0.153,0.238,3,14605.5,0
1922,61,Female,Central,77.42,0,132,2,0.154,0.537,0.318,0.339,0.211,0,1352.72,1
1923,76,Male,West,55.72,1,11,8,0.135,0.498,0.113,0.177,0.71,3,50.0,0
1924,76,Male,West,70.04,3,153,22,0.547,0.365,0.078,0.383,0.415,0,7040.41,1
1925,66,Female,West,113.67,0,44,115,0.074,0.706,0.399,0.609,0.245,2,280.66,1
1926,78,Female,East,192.33,1,75,77,0.225,0.087,0.371,0.066,0.034,2,16918.5,1
1927,34,Female,Central,38.55,3,7,21,0.227,0.6,0.25,0.048,0.174,1,1935.42,0
1928,27,Female,West,220.27,1,18,85,0.266,0.205,0.684,0.063,0.323,0,18820.26,0
1929,74,Female,Central,155.07,0,190,92,0.397,0.311,0.303,0.204,0.388,0,50.0,0
1930,72,Other,East,328.51,1,18,97,0.155,0.307,0.067,0.045,0.302,1,34456.86,0
1931,66,Female,North,189.79,1,21,29,0.215,0.333,0.232,0.056,0.167,0,4716.22,0
1932,64,Female,East,46.27,0,13,101,0.325,0.236,0.452,0.477,0.338,4,594.92,1
1933,29,Male,North,28.96,1,8,86,0.323,0.26,0.248,0.173,0.257,0,3153.77,0
1934,79,Male,East,29.52,0,15,90,0.481,0.15,0.183,0.057,0.326,3,1526.01,1
1935,33,Female,East,47.54,1,61,75,0.101,0.085,0.386,0.331,0.07,1,3765.62,0
1936,41,Male,East,96.19,1,36,75,0.385,0.419,0.052,0.429,0.399,1,9645.29,1
1937,36,Female,North,150.5,2,48,109,0.238,0.606,0.356,0.086,0.142,2,37180.23,0
1938,25,Female,North,203.61,2,7,98,0.336,0.306,0.033,0.501,0.218,1,45327.01,0
1939,48,Female,East,98.2,2,97,83,0.178,0.078,0.469,0.468,0.359,0,18007.58,1
1940,38,Male,Central,20.45,1,91,112,0.412,0.248,0.7,0.098,0.203,0,2826.96,0
1941,34,Male,South,36.49,1,1,37,0.161,0.325,0.309,0.128,0.612,3,704.05,0
1942,40,Male,South,28.4,1,29,78,0.382,0.098,0.309,0.144,0.467,1,1158.41,1
1943,54,Male,West,56.12,1,4,29,0.365,0.388,0.424,0.808,0.641,1,986.68,1
1944,71,Male,East,75.67,3,94,83,0.205,0.27,0.18,0.238,0.035,3,20912.45,0
1945,33,Female,South,23.55,2,80,37,0.635,0.193,0.026,0.401,0.072,3,2484.52,0
1946,23,Female,South,54.28,3,139,21,0.372,0.045,0.404,0.084,0.297,0,5084.51,0
1947,25,Female,North,35.8,2,16,88,0.155,0.346,0.262,0.183,0.295,2,6766.94,1
1948,42,Female,Central,103.32,3,36,90,0.297,0.355,0.115,0.459,0.383,1,31772.82,1
1949,35,Male,North,69.93,1,12,105,0.158,0.256,0.33,0.159,0.195,1,8731.19,0
1950,42,Female,South,74.71,2,27,12,0.356,0.44,0.698,0.695,0.409,2,671.75,0
1951,29,Female,North,64.65,1,44,48,0.415,0.509,0.364,0.129,0.268,2,2634.43,1
1952,32,Male,North,269.92,0,3,83,0.147,0.172,0.392,0.009,0.505,0,1043.4,0
1953,76,Female,West,39.34,1,75,47,0.06,0.128,0.299,0.386,0.015,1,993.15,1
1954,43,Male,North,78.16,1,47,113,0.047,0.452,0.534,0.045,0.486,3,8656.13,0
1955,58,Female,North,126.55,3,105,94,0.528,0.224,0.613,0.162,0.554,1,42799.23,1
1956,62,Other,East,85.11,2,19,15,0.304,0.292,0.245,0.751,0.455,2,1503.89,0
1957,43,Male,North,231.63,1,140,67,0.3,0.649,0.291,0.531,0.212,2,16880.71,0
1958,64,Female,North,57.98,1,398,113,0.222,0.441,0.169,0.196,0.169,0,7188.24,1
1959,49,Female,West,69.84,2,151,13,0.164,0.144,0.095,0.153,0.528,1,1225.69,1
1960,27,Other,West,27.42,0,90,59,0.068,0.168,0.136,0.291,0.261,1,50.0,0
1961,33,Male,Central,95.12,3,100,73,0.55,0.35,0.409,0.143,0.243,1,24889.55,0
1962,24,Female,Central,47.2,0,51,13,0.118,0.39,0.15,0.758,0.35,2,481.85,1
1963,34,Male,West,33.98,1,12,80,0.341,0.145,0.34,0.26,0.213,2,1938.48,0
1964,40,Male,North,82.91,0,67,115,0.346,0.445,0.111,0.427,0.228,3,50.0,1
1965,43,Male,West,80.8,1,74,78,0.21,0.453,0.461,0.426,0.102,1,8206.1,0
1966,38,Other,West,26.31,0,253,72,0.143,0.442,0.279,0.275,0.2,0,439.93,1
1967,39,Female,West,115.84,1,46,118,0.326,0.709,0.201,0.097,0.327,3,14965.81,1
1968,75,Female,East,98.2,0,18,19,0.178,0.42,0.206,0.011,0.128,3,1125.78,1
1969,24,Female,North,36.76,0,69,57,0.12,0.095,0.196,0.156,0.032,2,455.59,0
1970,31,Male,West,70.71,0,232,32,0.142,0.154,0.416,0.327,0.467,2,50.0,0
1971,32,Male,West,121.93,2,11,99,0.201,0.261,0.31,0.289,0.348,3,26836.53,0
1972,70,Male,Central,80.31,1,23,87,0.07,0.154,0.272,0.138,0.462,1,6514.96,0
1973,24,Male,North,60.27,0,46,21,0.034,0.374,0.728,0.115,0.265,2,50.0,1
1974,26,Male,North,51.13,0,11,82,0.052,0.137,0.162,0.164,0.176,2,50.0,1
1975,68,Male,North,95.41,2,1,112,0.266,0.198,0.118,0.083,0.325,3,24621.83,1
1976,65,Male,West,243.89,1,24,14,0.033,0.083,0.263,0.152,0.209,0,2413.26,0
1977,25,Male,North,109.12,1,120,80,0.038,0.566,0.127,0.116,0.464,1,9851.2,0
1978,67,Male,North,26.21,2,2,24,0.467,0.271,0.372,0.054,0.292,0,1292.3,0
1979,76,Male,Central,69.4,3,33,49,0.14,0.618,0.193,0.094,0.364,2,10510.35,0
1980,40,Other,North,197.18,0,86,116,0.264,0.348,0.66,0.138,0.276,0,50.0,0
1981,46,Female,West,27.94,2,183,32,0.436,0.255,0.375,0.141,0.202,2,3072.18,0
1982,35,Other,South,379.89,1,253,75,0.161,0.387,0.215,0.117,0.151,2,31608.63,0
1983,48,Male,West,258.18,1,32,109,0.429,0.132,0.512,0.032,0.06,3,30451.4,1
1984,47,Male,East,26.52,1,180,11,0.267,0.175,0.024,0.024,0.466,1,931.27,1
1985,69,Female,Central,236.74,3,2,60,0.339,0.557,0.188,0.449,0.122,3,47893.33,1
1986,56,Male,Central,56.1,2,82,68,0.501,0.482,0.464,0.351,0.395,4,9514.53,1
1987,52,Male,North,169.0,0,61,61,0.185,0.222,0.193,0.635,0.275,1,50.0,1
1988,35,Male,North,63.36,1,17,90,0.367,0.168,0.329,0.367,0.079,2,4070.34,1
1989,76,Male,South,66.51,1,42,110,0.016,0.635,0.263,0.398,0.309,1,8209.18,0
1990,59,Male,West,100.46,1,8,5,0.036,0.163,0.681,0.023,0.509,2,2123.66,0
1991,56,Male,Central,139.15,0,123,36,0.357,0.407,0.332,0.259,0.06,1,1421.15,1
1992,34,Female,East,22.75,1,26,97,0.199,0.406,0.063,0.411,0.343,2,2207.81,1
1993,31,Male,East,91.95,1,59,64,0.276,0.139,0.266,0.367,0.018,1,7324.27,0
1994,48,Male,North,36.54,4,10,78,0.116,0.274,0.093,0.082,0.161,2,12054.42,1
1995,41,Female,West,53.97,1,13,32,0.347,0.337,0.328,0.085,0.136,0,2274.02,0
1996,52,Male,Central,54.21,2,289,71,0.515,0.406,0.321,0.125,0.288,2,8860.72,0
1997,61,Male,South,70.65,1,83,74,0.238,0.087,0.317,0.387,0.087,2,6451.8,1
1998,77,Female,East,52.53,1,196,66,0.28,0.205,0.604,0.28,0.41,0,4613.97,1
1999,62,Male,North,29.09,1,21,10,0.278,0.428,0.092,0.007,0.368,1,724.22,1
2000,51,Male,East,32.59,2,10,99,0.134,0.522,0.296,0.506,0.124,1,5659.52,0
2001,20,Female,East,22.72,0,41,21,0.207,0.424,0.167,0.266,0.174,2,716.54,1
2002,54,Male,North,70.83,0,40,40,0.067,0.036,0.3,0.061,0.591,2,279.94,1
2003,60,Female,South,267.11,2,11,42,0.627,0.468,0.307,0.48,0.275,2,28033.76,0
2004,57,Female,South,29.83,2,79,72,0.368,0.228,0.243,0.26,0.518,0,1021.3,0
2005,43,Male,East,253.89,2,26,46,0.349,0.074,0.198,0.242,0.306,0,23997.7,0
2006,72,Female,East,125.75,2,12,82,0.283,0.398,0.366,0.324,0.523,2,23946.74,1
2007,40,Female,North,101.18,4,24,73,0.667,0.551,0.304,0.108,0.456,1,38978.07,0
2008,61,Male,West,102.91,0,49,118,0.026,0.573,0.563,0.706,0.587,1,50.0,1
2009,56,Female,West,160.23,2,77,41,0.09,0.378,0.184,0.11,0.13,2,13842.56,1
2010,32,Male,South,29.05,0,39,94,0.448,0.345,0.626,0.119,0.442,0,50.0,1
2011,73,Female,North,76.22,0,44,4,0.486,0.267,0.534,0.109,0.698,0,50.0,0
2012,66,Male,West,115.55,1,8,99,0.235,0.583,0.151,0.241,0.461,1,12696.62,0
2013,21,Male,Central,90.71,2,147,14,0.573,0.515,0.294,0.676,0.183,2,2457.73,1
2014,46,Male,North,163.08,0,158,14,0.341,0.342,0.169,0.123,0.39,3,1363.49,1
2015,39,Female,South,26.0,0,69,53,0.689,0.02,0.618,0.013,0.229,1,262.37,1
2016,42,Male,North,113.88,0,1,112,0.44,0.55,0.138,0.159,0.15,2,50.0,1
2017,30,Male,East,81.09,0,46,101,0.328,0.073,0.126,0.094,0.081,0,493.98,0
2018,35,Male,North,58.13,1,59,84,0.219,0.244,0.465,0.148,0.553,2,6398.87,0
2019,50,Female,South,53.27,0,313,29,0.423,0.3,0.533,0.031,0.365,1,50.0,1
2020,33,Female,West,97.58,0,332,23,0.094,0.053,0.19,0.232,0.118,1,50.0,0
2021,62,Female,East,197.31,0,116,111,0.164,0.255,0.182,0.182,0.468,0,50.0,0
2022,59,Female,South,74.84,4,3,85,0.239,0.141,0.356,0.496,0.551,2,27364.43,0
2023,61,Female,South,159.31,1,183,31,0.5,0.3,0.639,0.284,0.309,0,6075.08,1
2024,79,Male,East,61.15,1,56,96,0.362,0.455,0.699,0.092,0.558,0,5872.75,1
2025,19,Female,North,28.64,1,96,105,0.421,0.444,0.7,0.188,0.106,1,4768.88,0
2026,72,Female,North,25.08,1,31,71,0.428,0.189,0.229,0.367,0.784,2,2880.06,0
2027,52,Other,Central,24.22,1,23,77,0.485,0.518,0.352,0.197,0.286,1,1280.71,1
2028,59,Female,North,58.26,2,37,61,0.292,0.541,0.422,0.266,0.527,1,7076.43,1
2029,51,Male,West,52.91,2,9,23,0.371,0.403,0.551,0.094,0.012,0,1350.96,0
2030,47,Male,Central,121.25,3,26,8,0.343,0.339,0.351,0.044,0.086,2,2835.81,0
2031,76,Female,South,128.64,2,116,76,0.491,0.22,0.46,0.19,0.206,6,24351.7,1
2032,72,Female,South,24.18,1,2,100,0.239,0.146,0.275,0.005,0.257,4,1699.06,1
2033,30,Female,East,39.99,0,9,16,0.172,0.561,0.358,0.419,0.165,0,525.77,0
2034,30,Female,Central,45.65,2,8,26,0.058,0.241,0.327,0.376,0.308,2,2470.41,0
2035,35,Female,Central,83.46,0,30,29,0.242,0.758,0.253,0.109,0.11,2,50.0,0
2036,49,Male,West,32.49,1,348,93,0.172,0.175,0.544,0.064,0.199,2,4060.75,0
2037,49,Female,North,31.5,3,11,6,0.282,0.724,0.232,0.023,0.085,0,119.28,0
2038,52,Male,West,250.29,3,9,37,0.072,0.433,0.236,0.418,0.085,1,28975.49,0
2039,76,Male,South,150.45,1,147,33,0.064,0.264,0.403,0.297,0.38,1,5153.59,1
2040,56,Male,East,35.94,1,128,95,0.119,0.382,0.37,0.168,0.248,3,3349.34,1
2041,63,Female,North,61.75,0,1,46,0.606,0.333,0.059,0.013,0.443,1,957.03,0
2042,69,Male,North,55.16,0,83,61,0.214,0.27,0.588,0.073,0.325,1,50.0,0
2043,46,Male,West,145.24,0,63,41,0.281,0.143,0.089,0.139,0.489,2,200.03,1
2044,79,Female,East,77.1,0,87,18,0.479,0.059,0.048,0.153,0.329,3,500.1,1
2045,66,Male,South,30.94,1,40,102,0.297,0.498,0.446,0.086,0.255,2,2469.49,0
2046,46,Female,South,127.46,1,285,111,0.293,0.488,0.31,0.209,0.13,2,16118.98,1
2047,79,Female,Central,60.45,2,2,95,0.126,0.254,0.608,0.123,0.095,1,11272.97,0
2048,70,Female,West,44.41,1,16,16,0.536,0.248,0.776,0.263,0.11,2,1286.11,1
2049,61,Female,South,57.66,2,30,104,0.165,0.551,0.568,0.019,0.151,2,10778.2,0
2050,74,Male,North,75.09,1,35,51,0.158,0.493,0.301,0.328,0.188,0,5492.4,1
